acc
-0.7429069192323213
-0.42430339521519067
-0.26927408994806
-0.011705722180929334
0.24952475496120136
-0.12156898664666799
0.43018883424546267
0.5998665770125934
0.12257166352972405
0.14820643754685472
0.8012826178139854
0.9428841887061161
-0.00804353727675324
-0.35106110700962256
-0.4255239892424919
-0.9028189027253612
0.34107759004176946
0.4350717390589001
0.046888153701030826
-0.5048696504068385
-0.2839223763897078
-0.11668603987257714
-0.7563344689804464
0.1738413206616842
0.4350717978038149
0.5754526655709455
0.46436868958807626
0.4460581511052069
0.011487846997337594
-0.5598012071105317
-0.32908830809340106
-0.30223283095127035
-0.3852406350591397
0.06886093583299098
0.17384141297512165
-0.32420545363274766
-0.351060913990617
-0.17772106184848632
0.5559215246686444
0.02491567368577504
-0.34251595854709427
0.2263317060950364
0.508314136362167
0.6157360197542977
0.04322626252142843
0.34840205216355913
0.06275752930568979
0.09571652207282046
-0.16429323516004887
-0.9284533830179181
-0.2424182183757875
0.22877319626634315
-0.11180296721652616
-0.18504514632439548
-0.2216662316822648
-0.45482052016513413
-0.3205431680230034
-0.15452753463087276
0.3410779425112579
0.08106818527838858
0.5376111624205192
0.56080453018765
0.49366586670478063
0.2617322813469113
-0.30345325713595805
0.5864393293811726
0.06275769714830333
-0.575670028834566
-0.2814805673174353
-0.12767196517530466
0.38014054321682605
-0.3034531983910433
-0.42674420562391263
0.12745502151821805
-0.25096293883965126
0.09937886642747942
-0.52195901580539
0.15919333633674077
0.3374160009788714
0.04810936874600213
0.5559218771381328
-0.2741562394697365
0.08717189392239416
-0.3730331758104752
-0.5097519174183445
0.1262344190987862
-0.6257186975090832
0.07618560775804754
0.04933014740017822
0.33985749954230887
0.2714981329344396
0.22511142257657024
0.43018955596870095
-0.2057967637641684
0.013929807127962282
0.02125403427009296
-0.34373619171277636
0.037123191679354316
-0.15086508117851502
0.33375406783861566
0.21778727935574635
0.08350994399787702
-0.0385603601099923
-0.7258162110928617
-0.32908768707573094
-0.13377517868360028
0.42896897033353043
0.03346116622566109
0.20924242461779177
0.09205493300992244
-0.6403669335979468
0.0017229185441837934
-0.13011301056368552
-0.014146205296554852
-0.030015337529424174
0.8525530302377065
0.8220354605048372
0.016371406396967856
0.25196711791409854
-0.6086285768187708
-0.5622418496766401
-0.5244000444095094
0.05421324523262124
0.05299255049975192
-0.0617535348581174
0.5473773329090132
0.31056093505114396
-0.11790585343172537
-0.1325542825395947
-0.137437086647464
0.24464299986966667
0.06275824263679733
0.126234813528928
0.2141254469210587
-0.03611868531181063
0.27638132308032004
-0.9125835122775493
-0.6782085038854186
-0.39256396424328793
-0.4719096589761572
0.21168409941597344
0.011488795308104106
0.7121723974502348
0.49488724959236546
0.2995747579844961
0.05787554762662681
-0.2741556939812425
0.18116658003588818
-0.44993692719698114
0.3593892530701495
0.0151509802122802
0.013930285479410878
0.5119771688715415
0.41554163038867226
0.11646937315580291
-0.43528843095206643
-0.5756692819349357
-0.06785677354280506
-0.21067903077567438
0.14576629011645628
0.12135223600858697
0.06519990065071765
0.18360811216784834
-0.548813754440021
-0.3730324960478903
-0.08128444078075964
-0.258286385513629
0.5449362791285017
0.2068015218956324
0.853774186537763
0.29835427305489376
-0.11058126542797558
-0.4133156320358449
-0.4621437486437142
0.15064922849841644
-0.22410662248445287
0.0005027609076778056
-0.32542496507519153
0.09327621519193915
-0.08250502641593016
0.3252098257262005
0.5632469434933312
0.5608055456354619
0.3752586790275925
0.020034078044723222
-0.6745459916881461
-0.16551278017101542
-0.34495613115388474
-0.3669287790117541
0.1823876356303766
-0.1447607934774927
-0.40965336321036205
-0.28270022981823134
-0.23997561205110068
0.47291502134103
-0.5097509858918393
0.5424951162502913
-0.019028312857577976
0.3972314611595527
-0.27171384294831663
-0.2997900064311859
0.12135258008594474
-0.02879389589692459
0.520522518745206
0.6316065115123367
0.06397956677946744
0.2141260595465981
-0.2265477601862712
-0.24607900179414052
0.27271983472299016
0.4326319524901208
0.46925305463225153
-0.1960301401006178
-0.28514145983348715
-0.5292820764413565
-0.8283543336742258
-0.059311356532095114
0.012710136235035568
0.006606629002166244
-0.04710430010570308
0.2080226614114276
0.33253438855355827
-0.515854274929311
-0.46824684466218036
-0.03245582064504969
-0.23265112475291902
0.20436060238921167
-0.11058079546865766
-0.31077609957652697
0.0017239088156036923
-0.27049287966726565
0.32276884747486506
-0.045883487883004274
0.2202298017591264
0.4216458257762571
0.5742337247933877
0.6975247488105184
0.5412747572026491
0.5656888280947798
0.5290677427369105
-0.33152795199595886
-1.066391224853828
-1.2995455133366975
-0.6452486299445668
-0.19358846530243615
-0.5268404100353055
0.1872709264818252
0.8562162473739559
0.40943891201608656
0.17628462353321722
-0.8808442743246521
-0.9186860628075214
-0.030014179415390734
0.34230028210173996
0.2959135717438706
0.2287749082610013
0.341079604153132
0.37159719067026264
-0.07273873843760667
-0.536605917545476
-0.49510200290334533
0.3081206617387854
0.535171451380916
0.5461577878980467
0.21656795254017738
0.0005035078073080683
0.051773047449438746
0.2068023527165694
0.0737457204837001
-0.33152770862416925
-0.13865660648203854
0.2556305112850921
0.1726227071772228
-0.11302181568064651
-0.5500335260385159
-0.14231867389638517
-0.5195159311292545
-0.7343596727371238
-0.23020927371999314
-0.5781096559528625
0.4131012899392682
-0.14598073291860109
0.48146068172352957
0.2617341276156603
0.24342358913279094
0.4472810193999216
-0.11424240970794772
-0.49510177631581703
0.11036698207631364
0.45582597484344434
