,0,utime
172,-0.36190834396078014,1600147304.939
173,-0.2032161236741045,1600147305.565
174,-0.6023852315124288,1600147306.192
175,-0.6853922299757531,1600147306.818
176,0.2435636621859225,1600147307.444
177,-0.21053708627740167,1600147308.071
178,0.3985945871342739,1600147308.698
179,-0.1983284269540504,1600147309.324
180,-0.07747800354237472,1600147309.951
181,-0.38387367388069904,1600147310.577
182,0.33145917140597664,1600147311.203
183,0.4022607666926523,1600147311.83
184,-0.0030118567706720065,1600147312.457
185,-0.16536455835899633,1600147313.083
186,0.2252612556776793,1600147313.71
187,0.41202964783935503,1600147314.336
188,0.4950382743760307,1600147314.963
189,0.2264844009127064,1600147315.589
190,-0.19831947255061794,1600147316.216
191,0.6647184508610577,1600147316.842
192,0.16423098364773342,1600147317.469
193,-0.3765396866905909,1600147318.095
194,-0.3643318414039152,1600147318.722
195,-0.01032712111723953,1600147319.348
196,-0.6267813852055638,1600147319.975
197,0.5621842725811118,1600147320.602
198,-0.1079809290072125,1600147321.228
199,0.4144808225294632,1600147321.854
200,0.31682538656613884,1600147322.481
201,0.055595731852814544,1600147323.107
202,-0.5987003291105097,1600147323.734
203,-0.1934260775738341,1600147324.361
204,-0.09698971666215844,1600147324.987
205,-0.7390787463754828,1600147325.613
206,0.37054120828619297,1600147326.24
207,-0.4949364933021314,1600147326.866
208,0.1508162738595443,1600147327.492
209,-0.35211259960378005,1600147328.119
210,0.10565188630789568,1600147328.745
211,-0.34234534653042864,1600147329.372
212,0.768495311256247,1600147329.998
213,0.1080957346679227,1600147330.625
214,0.2875399080795984,1600147331.251
215,-0.17754716850872593,1600147331.878
216,-0.5156811200970502,1600147332.504
217,0.30341149081462543,1600147333.13
218,0.7038029298513011,1600147333.757
219,0.7392041345129767,1600147334.384
220,-0.4229044264503475,1600147335.01
221,0.5780729500863281,1600147335.636
222,0.4791968109980038,1600147336.263
223,1.2091780937846794,1600147336.889
224,-0.12627031092864482,1600147337.516
225,0.25092776873303085,1600147338.142
226,0.16914147339470653,1600147338.769
227,1.6034684593063822,1600147339.395
228,-0.7317358047819421,1600147340.022
229,-0.6877896782452664,1600147340.648
230,0.5878459014164092,1600147341.274
231,-0.2532177376719151,1600147341.901
232,0.6281307326147606,1600147342.527
233,-0.7781184533485637,1600147343.154
234,-0.15677974868688802,1600147343.781
235,-0.006632450275212349,1600147344.407
236,0.6293546918864633,1600147345.033
237,-1.064980431576861,1600147345.66
238,0.1422957730848147,1600147346.286
239,0.6745231496214904,1600147346.913
240,-0.13846431759183395,1600147347.539
241,-0.2971549098051583,1600147348.166
242,-0.1421247988934826,1600147348.793
243,-0.2080419536068069,1600147349.419
244,0.10323815730486877,1600147350.046
245,0.21310225259154444,1600147350.672
246,-1.04788326149678,1600147351.299
247,0.39010583378989583,1600147351.925
248,-0.16165116467342852,1600147352.552
249,0.2948926181132472,1600147353.178
250,-0.057889770975077165,1600147353.805
251,0.39865401181159854,1600147354.431
252,0.2009009195982742,1600147355.058
253,0.2436263430099499,1600147355.684
254,0.8930412195466255,1600147356.31
255,0.04709476795830124,1600147356.937
256,0.3815682382449769,1600147357.563
257,-0.3349836820933474,1600147358.19
258,-0.5815648993066718,1600147358.816
259,0.543924195980004,1600147359.443
260,-0.16042069310832036,1600147360.069
261,0.13865238655335532,1600147360.696
262,0.440166872465031,1600147361.322
263,-0.3618342666232933,1600147361.948
264,-0.051774858836617636,1600147362.575
265,-0.400895138549942,1600147363.201
266,0.8893888786117338,1600147363.827
267,-0.4558251511015906,1600147364.453
268,0.3425155066850851,1600147365.079
269,-0.3886848511532393,1600147365.706
270,0.04344486913343643,1600147366.332
271,-0.016368769954887886,1600147366.958
272,0.12889571595678778,1600147367.585
273,0.042226608118463474,1600147368.211
274,-0.3960049997198609,1600147368.838
275,1.002921595566815,1600147369.464
276,-0.7805248560215094,1600147370.091
277,0.2875911923901662,1600147370.717
278,0.26195724080184185,1600147371.344
279,0.4304150860885175,1600147371.97
280,0.02758386887519323,1600147372.597
281,-0.5266145358381311,1600147373.223
282,-0.5913109874264554,1600147373.85
283,-0.6743179858897798,1600147374.476
284,0.446288296896896,1600147375.102
285,-0.4509276859414284,1600147375.729
286,0.2485360187202473,1600147376.355
287,0.667238004631923,1600147376.982
288,0.2705103030435987,1600147377.608
289,-0.02611974229472565,1600147378.235
290,0.04590255611695003,1600147378.861
291,0.6062061045286257,1600147379.488
292,-0.4118594876846986,1600147380.115
293,0.4816960138519771,1600147380.741
294,0.3364331560136528,1600147381.367
295,-0.04686681119967157,1600147381.994
296,0.1691984559620041,1600147382.62
297,-1.3408104956263205,1600147383.246
298,-0.18480382221464453,1600147383.872
299,0.5427360543220311,1600147384.499
300,-0.4033080535162932,1600147385.126
301,0.7929818230203824,1600147385.753
302,-0.18724197231794185,1600147386.379
303,0.35230962296873386,1600147387.005
304,-0.2482755004945905,1600147387.631
305,-0.2409504677079148,1600147388.257
306,0.2729663619537609,1600147388.884
307,0.7453792853654366,1600147389.51
308,-0.3239558380978877,1600147390.137
309,0.938252007188788,1600147390.763
310,-0.2006631943995364,1600147391.389
311,-0.6523225366128607,1600147392.015
312,0.38527593367381496,1600147392.641
313,-0.5339127054145093,1600147393.268
314,0.6281974836221663,1600147393.894
315,0.4304443914088421,1600147394.521
316,0.1289315335705177,1600147395.147
317,-0.41183913676780665,1600147395.773
318,-0.903781682106131,1600147396.4
319,-0.16891758681945526,1600147397.026
320,-1.3188191165327796,1600147397.652
321,-0.4692089274961039,1600147398.278
322,-0.3117374103344282,1600147398.905
323,-0.4106135494227525,1600147399.532
324,-0.16525140726107687,1600147400.158
325,-0.2128580150994012,1600147400.784
326,0.09964279893727447,1600147401.41
327,-0.09200677765104982,1600147402.037
328,0.3474471613856259,1600147402.663
329,0.03861008479730153,1600147403.29
330,-0.1042113667910228,1600147403.916
331,0.10941249412065288,1600147404.543
332,0.06790940190732858,1600147405.17
333,0.17899420031900426,1600147405.796
334,0.11551845185567992,1600147406.423
335,-0.006551046607644393,1600147407.049
336,-0.8830150763209688,1600147407.675
337,-0.24214512165929306,1600147408.301
338,0.27421311425238265,1600147408.927
339,0.4023877564140583,1600147409.554
340,-0.4105997107992661,1600147410.18
341,-0.9660188186375904,1600147410.806
342,-0.4118187858509145,1600147411.433
343,0.4170394500607609,1600147412.059
344,-0.6742683296525632,1600147412.686
345,-0.3800780624908876,1600147413.312
346,-0.4472159203292119,1600147413.939
347,0.22050950308246373,1600147414.565
348,0.5623071921191395,1600147415.192
349,0.5439974592808151,1600147415.818
350,0.2363810858174908,1600147416.445
351,-0.6693798188958335,1600147417.072
352,-0.41791416110915786,1600147417.698
353,0.2693425123025178,1600147418.325
354,0.7600659825891936,1600147418.951
355,0.3865316403758692,1600147419.578
356,0.6282316731625449,1600147420.204
357,0.14971686219922056,1600147420.831
358,-0.15057529251410376,1600147421.457
359,-0.02972486910242808,1600147422.084
360,-1.0673217113157525,1600147422.71
361,0.07281582147092328,1600147423.337
362,0.04474046363259896,1600147423.963
363,0.25470221516927466,1600147424.59
364,0.1692538104559503,1600147425.216
365,-0.488704359882374,1600147425.843
366,0.04230231352930167,1600147426.469
367,-0.7633609349340227,1600147427.095
368,-0.19939527714734692,1600147427.721
369,0.4048535837643287,1600147428.347
370,-0.9025186490739956,1600147428.974
371,-0.3385529912873199,1600147429.6
372,-0.7059838178756442,1600147430.227
373,-0.31779941008896856,1600147430.854
374,-0.4630622679272929,1600147431.48
375,0.3914307336093828,1600147432.107
376,-0.2933829054789415,1600147432.733
377,0.935865955432734,1600147433.36
378,0.04597419134440983,1600147433.986
379,-0.6656949164939145,1600147434.613
380,0.8321086319177612,1600147435.239
381,-0.5045604759205631,1600147435.866
382,-0.38371005250888746,1600147436.492
383,-0.5655940040972117,1600147437.119
384,-0.8365892838105361,1600147437.746
385,-0.5716958916488604,1600147438.372
386,0.7857267973878153,1600147438.999
387,-0.2750634042005091,1600147439.625
388,1.0286483473361667,1600147440.252
389,-0.5436164636271577,1600147440.878
390,0.7137085691595179,1600147441.505
391,-0.13223788242880632,1600147442.131
392,-0.3775983965171307,1600147442.758
393,1.184902417519545,1600147443.384
394,-0.2176846590687793,1600147444.011
395,0.1167888112178964,1600147444.637
396,0.04965095337957207,1600147445.263
397,-0.07608065445875226,1600147445.89
398,0.3841252377029234,1600147446.516
399,0.4439405048645991,1600147447.143
400,-0.6766641498487252,1600147447.769
401,0.8687468204379505,1600147448.396
402,-0.31533439677537384,1600147449.022
403,0.05576016726130182,1600147449.649
404,1.0408684031729776,1600147450.275
405,0.3316407015846532,1600147450.902
406,-0.5802237187536712,1600147451.528
407,0.10215014215800454,1600147452.155
408,0.4451685343196802,1600147452.781
409,0.4732455202313559,1600147453.408
410,0.11191820926803156,1600147454.034
411,0.06309089830470725,1600147454.661
412,-0.9891543814086172,1600147455.287
413,1.1019108857530586,1600147455.914
414,-0.049211347085265714,1600147456.54
415,-0.70716951742359,1600147457.167
416,0.2669523903630857,1600147457.794
417,0.21202156377476133,1600147458.42
418,0.11680753406143699,1600147459.046
419,-0.3165412612768873,1600147459.672
420,-0.6143920097402116,1600147460.298
421,0.03868497617146405,1600147460.925
422,0.18272875895813973,1600147461.552
423,-0.0040380051301845896,1600147462.178
424,-0.3311856285935089,1600147462.805
425,-0.058968017681833226,1600147463.431
426,-0.4215160317701576,1600147464.058
427,0.2315609541415181,1600147464.684
428,-0.6632136224468062,1600147465.311
429,-0.03577140216013052,1600147465.937
430,-0.4178506662484549,1600147466.563
431,-0.7315705553367792,1600147467.19
432,0.2718482274498965,1600147467.817
433,0.1180404477365722,1600147468.443
434,0.09606860552324788,1600147469.07
435,-0.03210440856507644,1600147469.696
436,-0.005248125778400757,1600147470.323
437,0.016725344508274922,1600147470.949
438,0.1143824085449506,1600147471.576
439,0.03503751945662628,1600147472.203
440,0.05090747411830196,1600147472.829
441,-0.17370108684502236,1600147473.456
442,0.9762020709416532,1600147474.082
443,1.042120853728329,1600147474.708
444,-0.021110754109995317,1600147475.335
445,-0.3995279088233196,1600147475.961
446,0.3084807177133561,1600147476.588
447,-0.5545555776249683,1600147477.214
448,0.4000350801617074,1600147477.841
449,1.097057378573383,1600147478.468
450,0.14735116136005874,1600147479.094
451,-0.17613435272826555,1600147479.721
452,-0.8719343199415899,1600147480.347
453,0.7967676659700857,1600147480.974
454,-0.3897549574932385,1600147481.6
455,0.17543140341843716,1600147482.227
456,0.13636971745511284,1600147482.853
457,0.3329037346167885,1600147483.479
458,-0.1346247482215358,1600147484.106
459,0.4403272376901399,1600147484.733
460,-0.35923249514818445,1600147485.359
461,0.21449878763849128,1600147485.986
462,-0.3055199295748331,1600147486.612
463,-0.057716381163157415,1600147487.239
464,-0.40561595775148174,1600147487.866
465,-0.3628905343398061,1600147488.492
466,0.6258798109468696,1600147489.118
467,0.2547868749835453,1600147489.745
468,-0.01620840472977901,1600147490.371
469,-0.2566861063181033,1600147490.998
470,-0.3848591204064277,1600147491.624
471,0.33413583425524795,1600147492.251
472,-0.17123444545807628,1600147492.878
473,0.1559148060785994,1600147493.504
474,-0.049162504884724935,1600147494.13
475,-0.3677652064730493,1600147494.757
476,0.09610279506362644,1600147495.384
477,-0.1968651408996979,1600147496.011
478,-0.24203034248802224,1600147496.637
479,1.1752067996736535,1600147497.263
480,0.23038339496032914,1600147497.889
481,0.2474740527470048,1600147498.516
482,0.6136858042836805,1600147499.142
483,0.3194971651953562,1600147499.768
484,-0.12117584889296812,1600147500.395
485,-0.26521800360629244,1600147501.021
486,0.26212656043038324,1600147501.648
487,-0.5581851255329411,1600147502.274
488,0.1290715478787346,1600147502.901
489,-0.018632716209589745,1600147503.527
490,-0.32869049592291405,1600147504.154
491,-0.018631088136238386,1600147504.781
492,-0.1394798834745627,1600147505.407
493,0.533128352437113,1600147506.034
494,0.20109791647378866,1600147506.66
495,-0.6399657226145357,1600147507.286
496,0.33415618517214,1600147507.913
497,0.4855241867088157,1600147508.54
498,-0.20173085862950865,1600147509.166
499,0.24993011165716705,1600147509.793
500,0.09123951944384273,1600147510.419
501,-0.4580760727694816,1600147511.045
502,0.2304013037671941,1600147511.672
503,0.14495289905386974,1600147512.298
504,0.5136060568405455,1600147512.925
505,-0.11017242599777886,1600147513.551
506,0.03753346616389682,1600147514.178
507,-0.2432274385494275,1600147514.804
508,-0.18341217138775184,1600147515.43
509,-0.9817512011010762,1600147516.057
510,0.16082773793559954,1600147516.683
511,-1.0659780886527248,1600147517.31
512,1.0995500691339508,1600147517.936
513,-1.1209081012043731,1600147518.563
514,-0.5105557246676977,1600147519.189
515,0.09125172999397793,1600147519.816
516,0.1608326221556536,1600147520.442
517,-0.09429351693267073,1600147521.069
518,0.343939718979005,1600147521.695
519,-0.17363759198431936,1600147522.322
520,0.5197225970523563,1600147522.949
521,-0.252981667035968,1600147523.575
522,0.14130625637570768,1600147524.202
523,0.17304535166238336,1600147524.828
524,0.09370046257405903,1600147525.455
525,0.25727549536073474,1600147526.081
526,0.2353036531474104,1600147526.708
527,0.4416032953090861,1600147527.335
528,-0.15531971877923825,1600147527.961
529,-0.08573882661756256,1600147528.588
530,-0.11015207508088687,1600147529.214
531,-0.2334422766692112,1600147529.84
532,0.9250058029924644,1600147530.467
533,0.15718435140414014,1600147531.094
534,-0.8022874908091842,1600147531.72
535,-0.22489409864750848,1600147532.346
536,0.4257414810141672,1600147532.973
537,0.10958018567584288,1600147533.599
538,0.9689559997125186,1600147534.225
539,0.22188650124919426,1600147534.852
540,0.1779420027858699,1600147535.478
541,0.0436654730725456,1600147536.105
542,0.9286760527342212,1600147536.731
543,-0.22366688322910305,1600147537.358
544,-0.12234770981742735,1600147537.984
545,0.1340007604692483,1600147538.611
546,-0.119904675494076,1600147539.237
547,0.09493988854259967,1600147539.863
548,0.2902532025792753,1600147540.489
549,0.04977550099095103,1600147541.116
550,0.11935639315262672,1600147541.742
551,-0.05398263656069762,1600147542.369
552,-0.32864002564902195,1600147542.996
553,0.12424164776265376,1600147543.622
554,-0.08571847570067058,1600147544.249
555,0.3281006977110051,1600147544.875
556,0.4562753398726808,1600147545.502
557,0.5429460757843565,1600147546.128
558,-0.3347386570539678,1600147546.755
559,-0.14919096801729215,1600147547.381
560,0.4758098460193835,1600147548.007
561,-1.0134471524439408,1600147548.634
562,-0.6667666509072652,1600147549.26
563,0.10715994437941057,1600147549.887
564,-0.5605638509589138,1600147550.513
565,0.4391928224527619,1600147551.14
566,-0.5422516760105625,1600147551.767
567,-0.14063953384888672,1600147552.393
568,-0.5971816885622111,1600147553.02
569,0.25853201609946463,1600147553.646
570,-0.4116331854888597,1600147554.273
571,0.3928109879228161,1600147554.899
572,-0.05152413554050834,1600147555.526
573,0.022939569121167343,1600147556.152
574,0.461172805032843,1600147556.778
575,-0.4274982559304813,1600147557.405
576,0.08519787060619438,1600147558.032
577,0.5270932158928701,1600147558.658
578,0.40502371742954574,1600147559.285
579,0.7480421095912214,1600147559.911
580,-0.5336953576221029,1600147560.538
581,0.9238249876645728,1600147561.165
582,0.5209937704512485,1600147561.791
583,-0.6093765092620759,1600147562.417
584,-0.1662604608504002,1600147563.044
585,-0.5251463655637245,1600147563.671
586,0.6748056203479512,1600147564.297
587,-0.3994123156153732,1600147564.923
588,0.05591076404630253,1600147565.55
589,0.3305697812079782,1600147566.176
590,0.0620159077446539,1600147566.803
591,0.04858898740632957,1600147567.43
592,-0.6240176204319947,1600147568.056
593,-0.3481379001453191,1600147568.683
594,-0.3823167736086434,1600147569.309
595,0.7529379466780323,1600147569.936
596,0.08155204196470797,1600147570.562
597,0.8115333247513836,1600147571.188
598,-1.3307998455869408,1600147571.815
599,-1.017078328425265,1600147572.441
600,0.0034302981114106906,1600147573.068
601,0.7920053308980863,1600147573.694
602,-0.29686104256523793,1600147574.321
603,0.21095227147143766,1600147574.948
604,-0.02342191449188659,1600147575.574
605,0.4123699151697891,1600147576.201
606,-0.3102855207935352,1600147576.827
607,0.008318808868140447,1600147577.454
608,-0.04417061147018388,1600147578.08
609,0.0656934838164918,1600147578.707
610,0.05592867285316749,1600147579.333
611,-0.5678498099851569,1600147579.96
612,0.20363537905151885,1600147580.586
613,-0.2394790412868055,1600147581.213
614,0.1877678664998702,1600147581.84
615,0.14504407116154588,1600147582.466
616,-0.14792386480177844,1600147583.093
617,-0.028294144515102763,1600147583.719
618,0.18655041952157286,1600147584.346
619,0.6907016241832487,1600147584.973
620,-1.0451374055300755,1600147585.599
621,-0.4530955758684001,1600147586.226
622,-0.06979398058172435,1600147586.852
623,0.6369939428299514,1600147587.479
624,0.270783819366627,1600147588.105
625,0.3171713521533027,1600147588.732
626,-0.3993805681850217,1600147589.358
627,-0.8424949885233459,1600147589.985
628,0.5796249661383297,1600147590.611
629,-0.1259406260749946,1600147591.238
630,0.42703870358668106,1600147591.864
631,0.2048715488733568,1600147592.491
632,-0.3664166995899676,1600147593.117
633,-0.10518541680329188,1600147593.744
634,-0.2455654621416162,1600147594.37
635,0.16947441439505948,1600147594.997
636,-0.2907298496932648,1600147595.623
637,-0.030719270031589162,1600147596.25
638,0.1597112315050865,1600147596.876
639,-1.0805223294582378,1600147597.502
640,0.3477011408284379,1600147598.129
641,-0.10884101388488644,1600147598.755
642,0.33183362827678925,1600147599.382
643,-0.9328139951865352,1600147600.009
644,0.2622551782251406,1600147600.635
645,0.9275391953868164,1600147601.262
646,0.03886813442349195,1600147601.888
647,-0.047800973414832366,1600147602.515
648,0.4404810906218433,1600147603.141
649,-1.0292446578414811,1600147603.768
650,0.20366631244519467,1600147604.394
651,-0.08441881101812965,1600147605.021
652,-0.30414455948145397,1600147605.647
653,0.2134343795552217,1600147606.273
654,0.7627515998418973,1600147606.9
655,-0.3480874298714269,1600147607.526
656,-0.07220770958475126,1600147608.153
657,-0.3590721299230756,1600147608.779
658,0.0754989966136001,1600147609.405
659,-0.5995490174747242,1600147610.032
660,0.14263929656195146,1600147610.658
661,-0.7399282487763729,1600147611.285
662,-0.8192731378646971,1600147611.911
663,-0.2638524019530215,1600147612.538
664,0.9812655995836542,1600147613.164
665,-0.6556964770046702,1600147613.791
666,0.4722340245320055,1600147614.418
667,0.2952328854436812,1600147615.044
668,1.1973333088553568,1600147615.671
669,-0.34807603335796744,1600147616.297
670,0.01935642130370826,1600147616.923
671,-0.11247870215961606,1600147617.55
672,-0.2614036693729404,1600147618.176
673,0.0816147227887353,1600147618.803
674,0.2635003024504109,1600147619.429
675,0.5222901789870866,1600147620.056
676,0.5149667742737624,1600147620.682
677,0.680983213310438,1600147621.309
678,-0.6642308164028863,1600147621.935
679,-0.012374533616210624,1600147622.561
680,0.24641534292046505,1600147623.188
681,0.3623829538321408,1600147623.814
682,0.04988376786881642,1600147624.441
683,0.18172051940549208,1600147625.067
684,-0.3663743696828322,1600147625.694
685,-1.0475258993961565,1600147626.32
686,-0.03190008535948087,1600147626.947
687,-0.7533348181978052,1600147627.573
688,0.4514999802138705,1600147628.199
689,-0.19669256512445385,1600147628.826
690,-0.14664292296277814,1600147629.452
691,-0.7325796089261025,1600147630.079
692,-0.07950262301442679,1600147630.705
693,0.4038966285222489,1600147631.332
694,1.0960361144339246,1600147631.958
695,0.24642755347060025,1600147632.584
696,0.008391258132275928,1600147633.211
697,-0.8045962090810483,1600147633.838
698,0.2598577299556273,1600147634.464
699,-0.19180161225769704,1600147635.09
700,0.18173435802897864,1600147635.717
701,-0.07339178105934567,1600147636.343
702,-0.40908432639767,1600147636.97
703,0.5882309407640057,1600147637.596
704,-0.5091803545743186,1600147638.223
705,-0.15273422803764294,1600147638.849
706,0.4185556484990327,1600147639.476
707,0.3831560719107084,1600147640.102
708,0.1597682140723841,1600147640.729
709,-0.8216762843909402,1600147641.356
710,-0.2369586734792645,1600147641.982
711,-0.7581980938175888,1600147642.609
712,-0.5177187641559132,1600147643.235
713,-0.17958318449423752,1600147643.862
714,0.4918043482924382,1600147644.489
715,-0.07948390017088616,1600147645.115
716,-0.09169011738421047,1600147645.742
717,0.4844825716524652,1600147646.368
718,0.3856064325641409,1600147646.995
719,0.5003533403508166,1600147647.621
720,-0.04530014248750777,1600147648.248
721,-0.2100942503258321,1600147648.874
722,-0.1075543737891564,1600147649.501
723,-0.8155613722524807,1600147650.127
724,0.33312108240919497,1600147650.754
725,-1.0487140410541294,1600147651.38
726,-0.4884104926424537,1600147652.007
727,0.5406430557692221,1600147652.634
728,-0.061162770819102326,1600147653.26
729,0.4588575744675734,1600147653.887
730,-0.32117090837075096,1600147654.513
731,0.4039275619159247,1600147655.14
732,0.2781959540776004,1600147655.766
733,-0.224732919385724,1600147656.393
734,0.5150139884009518,1600147657.019
735,-0.02575668193737257,1600147657.646
736,-0.3028554772756969,1600147658.272
737,-0.5799542726140212,1600147658.899
738,-0.5872776773273455,1600147659.526
739,-0.018429207040669842,1600147660.152
740,0.04748957574600583,1600147660.779
741,0.5223439054076815,1600147661.405
742,0.2794247975693572,1600147662.031
743,-0.25035954464396715,1600147662.658
744,-1.0767747462322914,1600147663.284
745,0.2659995053043842,1600147663.911
746,0.5894866474660599,1600147664.537
747,0.1866554302527356,1600147665.165
748,-0.4066054744605888,1600147665.791
749,0.7945672145760869,1600147666.418
750,-0.7520628307622373,1600147667.044
751,-0.1172963917255617,1600147667.671
752,-0.31016667143888604,1600147668.297
753,-0.07823226365221034,1600147668.924
754,-0.7313076214905346,1600147669.551
755,0.32215998942114105,1600147670.177
756,-0.2930735715421833,1600147670.803
757,0.08412450811949237,1600147671.43
